901;ACM SYMPOSIUM ON INTERACTIVE 3D GRAPHICS AND GAMES;I3D;A
902;IFIP CONFERENCE ON E-COMMERCE E-BUSINESS AND E-GOVERNMENT;I3E;Work in Progress
903;INTERNATIONAL CONFERENCE ON INNOVATIONS FOR COMMUNITY SERVICES (WAS INNOVATIVE INTERNET COMPUTER SYSTEMS IICS UNTIL 2014);I4CS;Work in Progress
904;INTELLIGENT AGENTS;IA;Work in Progress
905;CONFERENCE ON INNOVATIVE APPLICATIONS IN ARTIFICIAL INTELLIGENCE;IAAI;B-
906;IEEE INTERNATIONAL ADVANCE COMPUTING CONFERENCE;IACC;Work in Progress
907;IADIS INTERNATIONAL CONFERENCE APPLIED COMPUTING;IADIS AC;Work in Progress
908;INTERNATIONAL CONFERENCE ON INDUSTRIAL APPLICATIONS OF HOLONIC AND MULTI-AGENT SYSTEMS;IAHMAS;Work in Progress
909;INTERNATIONAL CONFERENCE ON ADVANCES IN INFORMATION TECHNOLOGY;IAIT;Work in Progress
910;IEEE INDUSTRY APPLICATIONS SOCIETY ANNUAL CONFERENCE;IAS;A-
911;IASTED INTERNATIONAL CONFERENCE ON INTELLIGENT SYSTEMS AND CONTROL;IASTED ISC;Work in Progress
912;ACM INTERNATIONAL CONFERENCE ON INTELLIGENT AGENT TECHNOLOGY;IAT;B
913;INTERNATIONAL CONFERENCE ON INTELLIGENT AGENTS, WEB TECHNOLOGIES, AND INTERNET COMMERCE;IAWTIC;Work in Progress
914;IBERO-AMERICAN ARTIFICIAL INTELLIGENCE CONFERENCE;IBERAMIA;Work in Progress
915;INTERNATIONAL CONFERENCE ON INNOVATIONS IN BIO-INSPIRED COMPUTING AND APPLICATIONS;IBICA;Work in Progress
916;IBERIAN CONFERENCE ON PATTERN RECOGNITION AND IMAGE ANALYSIS;IBPRIA;Work in Progress
917;INTERNATIONAL CONFERENCE ON INTERNET COMPUTING;IC;Work in Progress
918;INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE;IC-AI;Work in Progress
919;INTERNATIONAL CONFERENCE ON CONTEMPORARY COMPUTING;IC3;Work in Progress
920;INTERNATIONAL JOINT CONFERENCE ON KNOWLEDGE DISCOVERY, KNOWLEDGE ENGINEERING AND KNOWLEDGE MANAGEMENT;IC3K;Work in Progress
921;INTERNATIONAL CONFERENCE ON ALGORITHMS AND ARCHITECTURES FOR PARALLEL PROCESSING;ICA3PP;Work in Progress
922;INTERNATIONAL CONFERENCE ON AGENTS AND ARTIFICIAL INTELLIGENCE;ICAART;Work in Progress
923;IEEE INTERNATIONAL CONFERENCE ON AUTONOMIC COMPUTING;ICAC;B
924;INTERNATIONAL CONFERENCE ON ADVANCED COMPUTER SCIENCE AND INFORMATION SYSTEMS;ICACSIS;Work in Progress
925;INTERNATIONAL CONFERENCE ON ADVANCED COMMUNICATION TECHNOLOGY;ICACT;Work in Progress
926;INTERNATIONAL CONFERENCE ON ADVANCED COMPUTER THEORY AND ENGINEERING;ICACTE;Work in Progress
927;INTERNATIONAL CONFERENCE ON AUDITORY DISPLAY;ICAD;Work in Progress
928;INTERNATIONAL CONFERENCE ON ASIAN DIGITAL LIBRARIES;ICADL;Work in Progress
929;IEEE-INTERNATIONAL CONFERENCE ON ADVANCES IN ENGINEERING, SCIENCE AND MANAGEMENT;ICAESM;Work in Progress
930;INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND LAW;ICAIL;B-
931;INTERNATIONAL CONFERENCE ON ADAPTIVE AND INTELLIGENT SYSTEMS;ICAIS;Work in Progress
932;INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND SOFT COMPUTING;ICAISC;Work in Progress
933;INTERNATIONAL CONFERENCE ON AUTOMATION AND LOGISTICS;ICAL;Work in Progress
934;INTERNATIONAL CONFERENCE ON AUDIO, LANGUAGE AND IMAGE PROCESSING;ICALIP;Work in Progress
935;INTERNATIONAL COLLOQUIUM ON AUTOMATA LANGUAGES AND PROGRAMMING;ICALP;A
936;IEEE INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES;ICALT;B
937;INTERNATIONAL CONFERENCE ON ARTIFICIAL NEURAL NETWORKS;ICANN;B-
938;INTERNATIONAL CONFERENCE ON ADAPTIVE AND NATURAL COMPUTING ALGORITHMS;ICANNGA;Work in Progress
939;INTERNATIONAL CONFERENCE ON ADVANCES IN PATTERN RECOGNITION;ICAPR;Work in Progress
940;INTERNATIONAL CONFERENCE ON AUTOMATED PLANNING AND SCHEDULING;ICAPS;A
941;INTERNATIONAL CONFERENCE ON ADVANCED ROBOTICS;ICAR;B-
942;INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION, ROBOTICS AND VISION;ICARCV;Work in Progress
943;INTERNATIONAL CONFERENCE ON ARTIFICIAL IMMUNE SYSTEMS;ICARIS;Work in Progress
944;INTERNATIONAL CONFERENCE ON AUTONOMIC AND AUTONOMOUS SYSTEMS;ICAS;Work in Progress
945;AGILE CONFERENCE;XP;B
946;INTERNATIONAL CONFERENCE ON INDEPENDENT COMPONENT ANALYSIS AND SIGNAL SEPARATION;ICASS;Work in Progress
947;INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH, AND SIGNAL PROCESSING;ICASSP;A
948;INTERNATIONAL CONFERENCE ON ARTIFICIAL REALITY AND TELEXISTENCE;ICAT;Work in Progress
949;APPLICATIONS AND THEORY OF PETRI NETS;ICATPN;B
950;INTERNATIONAL CONFERENCE ON BIOMETRICS;ICB;B
951;INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICAL ENGINEERING;ICBBE;Work in Progress
952;IEEE-EMBS INTERNATIONAL CONFERENCE ON BIOMEDICAL AND HEALTH INFORMATICS;ICBHI;Work in Progress
953;IEEE INTERNATIONAL CONFERENCE ON COMMUNICATIONS;ICC;A
954;INTERNATIONAL CONFERENCE ON CONTROL AND AUTOMATION;ICCA;Work in Progress
955;IEEE INTERNATIONAL CONFERENCE ON COMPUTATIONAL ADVANCES IN BIO AND MEDICAL SCIENCES;ICCABS;Work in Progress
956;IEEE/ACM INTERNATIONAL CONFERENCE ON COMPUTER-AIDED DESIGN;ICCAD;A
957;INTERNATIONAL CONFERENCE ON COMPUTER AND AUTOMATION ENGINEERING;ICCAE;Work in Progress
958;INTERNATIONAL CONGRESS ON COMPUTATIONAL AND APPLIED MATHEMATICS;ICCAM;Work in Progress
959;INTERNATIONAL CONFERENCE ON CONTROL, AUTOMATION AND SYSTEMS;ICCAS;Work in Progress
960;INTERNATIONAL CONFERENCE ON COMPUTER APPLICATION AND SYSTEM MODELING;ICCASM;Work in Progress
961;INTERNATIONAL CONFERENCE ON CASE-BASED REASONING;ICCBR;B-
962;IEEE INTERNATIONAL CONFERENCE COMPUTER AND COMMUNICATIONS;ICCC;B-
963;INTERNATIONAL CONFERENCE ON COMPUTING, COMMUNICATION AND AUTOMATION;ICCCA;Work in Progress
964;INTERNATIONAL CONFERENCE ON COMMUNICATIONS, CIRCUITS AND SYSTEMS;ICCCAS;Work in Progress
965;INTERNATIONAL COLLOQUIUM ON COMPUTING, COMMUNICATION, CONTROL, AND MANAGEMENT;ICCCCM;Work in Progress
966;INTERNATIONAL CONFERENCE ON COMPUTER AND COMMUNICATION ENGINEERING;ICCCE;Work in Progress
967;INTERNATIONAL CONFERENCE ON COMPUTATIONAL COLLECTIVE INTELLIGENCE;ICCCI;Work in Progress
968;INTERNATIONAL CONFERENCE ON COMPUTER COMMUNICATIONS AND NETWORKS;ICCCN;B
969;INTERNATIONAL CONFERENCE ON COMPUTING, COMMUNICATION AND NETWORKING TECHNOLOGIES;ICCCNT;Work in Progress
970;INTERNATIONAL CONFERENCE ON COMPUTER AND COMMUNICATION TECHNOLOGY;ICCCT;Work in Progress
971;INTERNATIONAL CONFERENCE ON COMPUTER DESIGN;ICCD;A-
972;INTERNATIONAL CONFERENCE ON COMPUTERS IN EDUCATION;ICCE;Work in Progress
973;INTERNATIONAL CONFERENCE ON CONSUMER ELECTRONICS - BERLIN;ICCE-BERLIN;Work in Progress
974;INTERNATIONAL CONFERENCE ON CLEAN ELECTRICAL POWER;ICCEP;Work in Progress
975;INTERNATIONAL CONFERENCE ON COMMUNICATION AND ELECTRONICS SYSTEMS;ICCES;Work in Progress
976;INTERNATIONAL CONFERENCE ON CLOUD AND GREEN COMPUTING;ICCGC;Work in Progress
977;INTERNATIONAL MULTI-CONFERENCE ON COMPUTING IN GLOBAL INFORMATION TECHNOLOGY;ICCGI;Work in Progress
978;IEEE INTERNATIONAL CONFERENCE ON COGNITIVE INFORMATICS;ICCI*CC;Work in Progress
979;INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND COMPUTING RESEARCH;ICCIC;Work in Progress
980;INTERNATIONAL CONFERENCE ON CONVERGENCE INFORMATION TECHNOLOGY;ICCIT;Work in Progress
981;INTERNATIONAL CONFERENCE ON COMPUTATIONAL LOGISTICS;ICCL;Work in Progress
982;INTERNATIONAL CONFERENCE ON COMPUTER MODELING AND SIMULATION;ICCMS;Work in Progress
983;IEEE INTERNATIONAL CONFERENCE ON CLOUD NETWORKING;ICCN;Work in Progress
984;IEEE INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTER COMMUNICATION AND PROCESSING;ICCP;Work in Progress
985;INTERNATIONAL CONFERENCE ON CYBER-PHYSICAL SYSTEMS;ICCPS;Work in Progress
986;INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE;ICCS;B
987;INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE AND ITS APPLICATIONS;ICCSA;Work in Progress
988;IEEE INTERNATIONAL CONFERENCE ON CONTROL SYSTEM, COMPUTING AND ENGINEERING;ICCSCE;Work in Progress
989;INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND EDUCATION;ICCSE;Work in Progress
990;INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND INFORMATION TECHNOLOGY;ICCSIT;Work in Progress
991;INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND NETWORK TECHNOLOGY;ICCSNT;Work in Progress
992;INTERNATIONAL CONFERENCE ON COMMUNICATION AND SIGNAL PROCESSING;ICCSP;Work in Progress
993;INTERNATIONAL CARNAHAN CONFERENCE ON SECURITY TECHNOLOGY;ICCST;Work in Progress
994;INTERNATIONAL CONFERENCE ON CONCEPTUAL STRUCTURES;ICCS_A;B
995;INTERNATIONAL CONFERENCE ON COMMUNICATION TECHNOLOGY;ICCT;Work in Progress
996;INTERNATIONAL CONFERENCE ON COMPUTING: THEORY AND APPLICATIONS;ICCTA;Work in Progress
997;IEEE INTERNATIONAL CONFERENCE ON COMPUTER VISION;ICCV;A++
998;INTERNATIONAL CONFERENCE ON CONNECTED VEHICLES AND EXPO;ICCVE;Work in Progress
999;INTERNATIONAL CONFERENCE ON COMPUTER VISION AND GRAPHICS;ICCVG;Work in Progress
1000;IEEE INTERNATIONAL CONFERENCE ON DOCUMENT ANALYSIS AND RECOGNITION;ICDAR;A
1001;INTERNATIONAL CONFERENCE ON DISTRIBUTED COMPUTING AND INTERNET TECHNOLOGY;ICDCIT;Work in Progress
1002;IEEE INTERNATIONAL CONFERENCE ON DISTRIBUTED COMPUTING AND NETWORKING;ICDCN;Work in Progress
1003;INTERNATIONAL CONFERENCE ON DISTRIBUTED COMPUTING SYSTEMS;ICDCS;A
1004;INTERNATIONAL CONFERENCE ON DISTRIBUTED COMPUTING SYSTEMS WORKSHOPS;ICDCSW;Work in Progress
1005;INTERNATIONAL CONFERENCE ON DATA ENGINEERING;ICDE;A++
1006;INTERNATIONAL CONFERENCE ON DIGITAL FORENSICS;ICDF;Work in Progress
1007;INTERNATIONAL CONFERENCE ON DIGITAL INFORMATION MANAGEMENT;ICDIM;Work in Progress
1008;DATA AND KNOWLEDGE ENGINEERING;ICDKE;Work in Progress
1009;INTERNATIONAL CONFERENCE ON DIELECTRIC LIQUIDS;ICDL;Work in Progress
1010;IEEE INTERNATIONAL CONFERENCE ON DATA MINING;ICDM;A++
1011;INTERNATIONAL CONFERENCE ON DIGITAL SOCIETY;ICDS;Work in Progress
1012;ACM/IEEE INTERNATIONAL CONFERENCE ON DISTRIBUTED SMART CAMERAS;ICDSC;Work in Progress
1013;IEEE INTERNATIONAL CONFERENCE ON DATA SCIENCE AND ENGINEERING;ICDSE;Work in Progress
1014;INTERNATIONAL CONFERENCE ON DATABASE THEORY;ICDT;A-
1015;INTERNATIONAL CONFERENCE ON E-BUSINESS;ICE-B;Work in Progress
1016;INTERNATIONAL CONFERENCE ON ELECTROMAGNETICS IN ADVANCED APPLICATIONS;ICEAA;Work in Progress
1017;IEEE INTERNATIONAL CONFERENCE ON E-BUSINESS ENGINEERING;ICEBE;Work in Progress
1018;INTERNATIONAL CONFERENCE ON ELECTRONIC COMMERCE;ICEC;B
1019;IEEE INTERNATIONAL CONFERENCE ON ENGINEERING OF COMPLEX COMPUTER SYSTEMS;ICECCS;B-
1020;INTERNATIONAL CONFERENCE ON ELECTRICAL AND CONTROL ENGINEERING;ICECE;Work in Progress
1021;IEEE INTERNATIONAL CONFERENCE ON ELECTRONICS: CIRCUITS AND SYSTEMS;ICECS;B-
1022;INTERNATIONAL CONFERENCE ON ELECTRICAL ENGINEERING AND INFORMATICS;ICEEI;Work in Progress
1023;INTERNATIONAL CONFERENCE ON THEORY AND PRACTICE OF ELECTRONIC GOVERNANCE;ICEGOV;Work in Progress
1024;INTERNATIONAL CONFERENCE ON ELECTRONICS AND INFORMATION ENGINEERING;ICEIE;Work in Progress
1025;INTERNATIONAL CONFERENCE ON ENTERPRISE INFORMATION SYSTEMS;ICEIS;Work in Progress
1026;INTERNATIONAL CONFERENCE ON ELECTRICAL MACHINES;ICEM;Work in Progress
1027;INTERNATIONAL CONFERENCE ON ELECTRICAL MACHINES AND SYSTEMS;ICEMS;Work in Progress
1028;INTERNATIONAL CONFERENCE ON ELECTRONIC PACKAGING TECHNOLOGY;ICEPT;Work in Progress
1029;INTERNATIONAL COMPUTING EDUCATION RESEARCH WORKSHOP;ICER;B-
1030;INTERNATIONAL CONFERENCE ON EMBEDDED SOFTWARE AND SYSTEMS;ICESS;Work in Progress
1031;INTERNATIONAL CONFERENCE ON EMERGING TECHNOLOGIES;ICET;Work in Progress
1032;INTERNATIONAL CONFERENCE ON EDUCATION TECHNOLOGY AND COMPUTER;ICETC;Work in Progress
1033;INTERNATIONAL CONFERENCE ON EMERGING TRENDS IN ENGINEERING AND TECHNOLOGY;ICETET;Work in Progress
1034;INTERNATIONAL CONFERENCE ON FORMAL CONCEPT ANALYSIS;ICFCA;B-
1035;INTERNATIONAL CONFERENCE ON FUTURE COMPUTER AND COMMUNICATION;ICFCC;Work in Progress
1036;IEEE INTERNATIONAL CONFERENCE ON FOG AND EDGE COMPUTING;ICFEC;Work in Progress
1037;INTERNATIONAL CONFERENCE ON FORMAL ENGINEERING METHODS;ICFEM;B-
1038;INTERNATIONAL CONFERENCE ON FRONTIERS IN HANDWRITING RECOGNITION;ICFHR;B
1039;INTERNATIONAL CONFERENCE ON FUNCTIONAL PROGRAMMING;ICFP;A
1040;INTERNATIONAL CONFERENCE ON GENETIC ALGORITHMS;ICGA;Not Rated (discontinued event)
1041;INTERNATIONAL CONFERENCE ON GREEN COMPUTING;ICGC;Work in Progress
1042;INTERNATIONAL CONFERENCE ON GENETIC AND EVOLUTIONARY COMPUTING;ICGEC;Work in Progress
1043;INTERNATIONAL CONFERENCE ON GRID COMPUTING;ICGG;Work in Progress
1044;INTERNATIONAL COLLOQUIUM ON GRAMMATICAL INFERENCE;ICGI;Work in Progress
1045;IEEE INTERNATIONAL CONFERENCE ON GLOBAL SOFTWARE ENGINEERING;ICGSE;Work in Progress
1046;INTERNATIONAL CONFERENCE ON GRAPH TRANSFORMATION;ICGT;B
1047;IEEE INTERNATIONAL CONFERENCE ON HEALTHCARE INFORMATICS;ICHI;Work in Progress
1048;INTERNATIONAL CONFERENCE ON HYBRID INFORMATION TECHNOLOGY;ICHIT;Work in Progress
1049;INTERNATIONAL CONFERENCE ON HYBRID LEARNING AND EDUCATION;ICHL;Work in Progress
1050;INTERNATIONAL CONFERENCE ON HARMONICS AND QUALITY OF POWER;ICHQP;Work in Progress
1051;IEEE INTERNATIONAL CONFERENCE ON INFORMATION AND AUTOMATION;ICIA;Work in Progress
1052;INTERNATIONAL CONFERENCE ON IMAGE ANALYSIS AND PROCESSING;ICIAP;B
1053;INTERNATIONAL CONFERENCE ON IMAGE ANALYSIS AND RECOGNITION;ICIAR;Work in Progress
1054;INTERNATIONAL CONFERENCE ON INTELLIGENT AND ADVANCED SYSTEMS;ICIAS;Work in Progress
1055;INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTING;ICIC;Work in Progress
1056;INTERNATIONAL CONFERENCE ON INFORMATION COMPUTING AND APPLICATIONS;ICICA;Work in Progress
1057;INTERNATIONAL CONFERENCE ON IC DESIGN AND TECHNOLOGY;ICICDT;Work in Progress
1058;INTERNATIONAL CONFERENCE ON INFORMATION COMMUNICATION AND EMBEDDED SYSTEMS;ICICES;Work in Progress
1059;INTERNATIONAL CONFERENCE ON INNOVATIVE COMPUTING, INFORMATION AND CONTROL;ICICIC;Work in Progress
1060;INTERNATIONAL CONFERENCE ON INTELLIGENT CONTROL AND INFORMATION PROCESSING;ICICIP;Work in Progress
1061;INTERNATIONAL CONFERENCE ON INFORMATION AND COMMUNICATION SECURITY;ICICS;B
1062;INTERNATIONAL CONFERENCE ON INTERNET COMPUTING IN SCIENCE AND ENGINEERING;ICICSE;Work in Progress
1063;INTERNATIONAL CONFERENCE ON INFORMATION AND COMMUNICATION TECHNOLOGIES;ICICT;Work in Progress
1064;INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTATION TECHNOLOGY AND AUTOMATION;ICICTA;Work in Progress
1065;INTERNATIONAL CONFERENCE ON INTERACTIVE DIGITAL STORYTELLING;ICIDS;Work in Progress
1066;CONFERENCE ON INDUSTRIAL ELECTRONICS AND APPLICATIONS;ICIEA;Work in Progress
1067;INTERNATIONAL CONFERENCE ON INFORMATICS EDUCATION AND RESEARCH;ICIER;Work in Progress
1068;INTERNATIONAL CONFERENCE ON INFORMATICS, ELECTRONICS AND VISION;ICIEV;Work in Progress
1069;INTERNATIONAL CONFERENCE ON IMAGE AND GRAPHICS;ICIG;Work in Progress
1070;INTERNATIONAL CONFERENCE ON INTELLIGENT INFORMATION PROCESSING;ICIIP;Work in Progress
1071;INTERNATIONAL CONFERENCE ON INDUSTRIAL AND INFORMATION SYSTEMS;ICIIS;Work in Progress
1072;IEEE INTERNATIONAL CONFERENCE ON INFORMATION MANAGEMENT AND ENGINEERING;ICIME;Work in Progress
1073;INTERNATIONAL CONFERENCE ON INTERNET MONITORING AND PROTECTION;ICIMP;Work in Progress
1074;CONFERENCE ON INNOVATION IN CLOUDS, INTERNET AND NETWORKS;ICIN;Work in Progress
1075;INTERNATIONAL CONFERENCE ON INFORMATICS IN CONTROL, AUTOMATION AND ROBOTICS;ICINCO;Work in Progress
1076;INTERNATIONAL CONFERENCE INFORMATION PROCESSING;ICINPRO;Work in Progress
1077;IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING;ICIP;A-
1078;INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTICS AND APPLICATIONS;ICIRA;Work in Progress
1079;INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS;ICIS;A-
1080;INTERNATIONAL CONFERENCE ON INFORMATION SCIENCE AND APPLICATIONS;ICISA;Work in Progress
1081;INTERNATIONAL CONFERENCE ON INFORMATION SECURITY AND CRYPTOLOGY;ICISC;Work in Progress
1082;INTERNATIONAL CONFERENCE ON INFORMATICS AND SEMIOTICS IN ORGANISATIONS;ICISO;Work in Progress
1083;INTERNATIONAL CONFERENCE ON IMAGE AND SIGNAL PROCESSING;ICISP;Work in Progress
1084;INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS SECURITY;ICISS;Work in Progress
1085;INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS SECURITY AND PRIVACY;ICISSP;Work in Progress
1086;IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL TECHNOLOGY;ICIT;Work in Progress
1087;INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY AND APPLICATIONS;ICITA;Work in Progress
1088;IEEE INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY AND APPLICATIONS IN BIOMEDICINE;ICITAB;Work in Progress
1089;INTERNATIONAL CONFERENCE ON INFORMATION THEORETIC SECURITY;ICITS;Work in Progress
1090;INTERNATIONAL CONFERENCE FOR INTERNET TECHNOLOGY AND SECURED TRANSACTIONS;ICITST;Work in Progress
1091;INTERNATIONAL CONFERENCE ON INTERNET AND WEB APPLICATIONS AND SERVICES;ICIW;Work in Progress
1092;INTERNATIONAL CONFERENCE ON LOCALIZATION AND GNSS;ICL-GNSS;Work in Progress
1093;INTERNATIONAL CONFERENCE ON LEARNING REPRESENTATIONS;ICLR;A++
1094;INTERNATIONAL CONFERENCE OF LEARNING SCIENCES;ICLS;Work in Progress
1095;INTERNATIONAL CONFERENCE ON MECHATRONICS AND AUTOMATION;ICMA;Work in Progress
1096;INTERNATIONAL CONFERENCE ON MOBILE BUSINESS;ICMB;Work in Progress
1097;INTERNATIONAL COMPUTER MUSIC CONFERENCE;ICMC;B
1098;IEEE INTERNATIONAL CONFERENCE ON MULTIMEDIA AND EXPO;ICME;A-
1099;INTERNATIONAL CONFERENCE ON MULTIMODAL INTERFACES;ICMI;A-
1100;INTERNATIONAL CONFERENCE ON MANAGEMENT OF INNOVATION AND TECHNOLOGY;ICMIT;Work in Progress
1101;INTERNATIONAL CONFERENCE ON MACHINE LEARNING;ICML;A++
1102;INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND APPLICATIONS;ICMLA;B-
1103;INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS;ICMLC;Work in Progress
1104;INTERNATIONAL CONFERENCE ON MICROWAVE AND MILLIMETER WAVE TECHNOLOGY;ICMMT;Work in Progress
1105;ACM INTERNATIONAL CONFERENCE ON MULTIMEDIA RETRIEVAL;ICMR;A-
1106;INTERNATIONAL CONGRESS ON MATHEMATICAL SOFTWARE;ICMS;Work in Progress
1107;INTERNATIONAL CONFERENCE ON MODEL TRANSFORMATION;ICMT;B-
1108;INTERNATIONAL CONFERENCE ON MEASURING TECHNOLOGY AND MECHATRONICS AUTOMATION;ICMTMA;Work in Progress
1109;INTERNATIONAL CONFERENCE ON MICROELECTRONIC TEST STRUCTURES;ICMTS;Work in Progress
1110;INTERNATIONAL CONFERENCE ON MACHINE VISION;ICMV;Work in Progress
1111;INTERNATIONAL CONFERENCE ON NETWORKING;ICN;B
1112;INTERNATIONAL CONFERENCE ON NATURAL COMPUTATION;ICNC;B-
1113;INTERNATIONAL CONFERENCE NATURAL LANGUAGE PROCESSING;ICNLP;Work in Progress
1114;IEEE INTERNATIONAL CONFERENCE ON NEURAL NETWORKS;ICNN;Work in Progress
1115;INTERNATIONAL CONFERENCE ON NEURAL NETWORKS AND BRAIN;ICNNB;Work in Progress
1116;INTERNATIONAL CONFERENCE ON NETWORK PROTOCOLS;ICNP;A
1117;INTERNATIONAL CONFERENCE ON NETWORKING AND SERVICES;ICNS;Work in Progress
1118;IEEE INTL NETWORKING, SENSING AND CONTROL;ICNSC;Work in Progress
1119;INTERNATIONAL CONFERENCE ON ADVANCED COMPUTING;ICOAC;Work in Progress
1120;INTERNATIONAL CONFERENCE ON BIOMEDICAL ENGINEERING;ICOBE;Work in Progress
1121;INTERNATIONAL CONFERENCE ON COMPUTING AND INFORMATICS;ICOCI;Work in Progress
1122;INTERNATIONAL CONFERENCE ON INFORMATION AND COMMUNICATION TECHNOLOGY;ICOICT;Work in Progress
1123;INTERNATIONAL CONFERENCE ON INFORMATION NETWORKING;ICOIN;Work in Progress
1124;IEEE INTERNATIONAL CONFERENCE ON NETWORKS;ICON;Not Rated (discontinued event)
1125;INTERNATIONAL CONFERENCE ON NEURAL INFORMATION PROCESSING;ICONIP;B
1126;INTERNATIONAL CONFERENCE ON SYSTEMS;ICONS;Work in Progress
1127;INTERNATIONAL CONFERENCE ON PLASMA SCIENCE;ICOPS;Work in Progress
1128;INTERNATIONAL CONFERENCE ON OPERATIONS RESEARCH AND ENTERPRISE SYSTEMS;ICORES;Work in Progress
1129;IEEE INTERNATIONAL CONFERENCE ON REHABILITATION ROBOTICS;ICORR;Work in Progress
1130;INTERNATIONAL CONFERENCE ON SMART HOMES AND HEALTH TELEMATICS;ICOST;Work in Progress
1131;INTERNATIONAL CONFERENCE ON OPTIMIZATION: TECHNIQUES AND APPLICATIONS;ICOTA;Work in Progress
1132;IEEE INTERNATIONAL CONFERENCE ON PROPERTIES AND APPLICATIONS OF DIELECTRIC MATERIALS;ICPADM;Work in Progress
1133;INTERNATIONAL CONFERENCE ON PARALLEL AND DISTRIBUTED SYSTEMS;ICPADS;B
1134;IEEE INTERNATIONAL CONFERENCE ON PROGRAM COMPREHENSION;ICPC;A
1135;ACM/SPEC INTERNATIONAL CONFERENCE ON PERFORMANCE ENGINEERING;ICPE;Work in Progress
1136;INTERNATIONAL CONFERENCE ON PARALLEL PROCESSING;ICPP;A
1137;INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION;ICPR;A-
1138;INTERNATIONAL CONFERENCE ON PATTERN RECOGNITION APPLICATIONS AND METHODS;ICPRAM;Work in Progress
1139;INTERNATIONAL CONFERENCE ON PERVASIVE SERVICES;ICPS;Work in Progress
1140;IEEE INTERNATIONAL CONFERENCE ON PERSONAL WIRELESS COMMUNICATIONS;ICPWC;Work in Progress
1141;IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION;ICRA;A
1142;IEEE INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE;RE;A
1143;IEEE INTERNATIONAL CONFERENCE ON RENEWABLE ENERGY RESEARCH AND APPLICATIONS;ICRERA;Work in Progress
1144;INTERNATIONAL CONFERENCE ON REHABILITATION ROBOTICS;ICRR;Work in Progress
1145;INTERNATIONAL CONFERENCE ON RECENT TRENDS IN INFORMATION TECHNOLOGY;ICRTIT;Work in Progress
1146;ACM INTERNATIONAL CONFERENCE ON SUPERCOMPUTING;ICS;A
1147;IEEE/IFIP INTERNATIONAL CONFERENCE ON SOFTWARE ARCHITECTURE;ICSA;A-
1148;IEEE INTERNATIONAL CONFERENCE ON SOLID DIELECTRICS;ICSD;Work in Progress
1149;INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING;ICSE;A++
1150;INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING ADVANCES;ICSEA;Work in Progress
1151;INTERNATIONAL CONFERENCE ON SYSTEMS ENGINEERING;ICSENG;Work in Progress
1152;IEEE INTERNATIONAL CONFERENCE ON SUSTAINABLE ENERGY TECHNOLOGIES;ICSET;Work in Progress
1153;INTERNATIONAL CONFERENCE ON SWARM INTELLIGENCE;ICSI;Work in Progress
1154;IEEE INTERNATIONAL CONFERENCE ON SIGNAL AND IMAGE PROCESSING;ICSIP;Work in Progress
1155;IEEE INTERNATIONAL CONFERENCE ON SOFTWARE MAINTENANCE;ICSM;A
1156;INTERNATIONAL CONFERENCE ON SYSTEMS AND NETWORKS COMMUNICATIONS;ICSNC;Work in Progress
1157;INTERNATIONAL CONFERENCE ON SOFTWARE BUSINESS;ICSOB;Work in Progress
1158;INTERNATIONAL CONFERENCE ON SERVICE ORIENTED COMPUTING;ICSOC;A-
1159;INTERNATIONAL CONFERENCE ON SOFTWARE AND DATA TECHNOLOGIES;ICSOFT;Work in Progress
